lat,lon,años_validos,gap,longest_run,cluster_raw,cluster,std
-29.75,308.25,34,2,33,1.0,3.0,0.42369473
-29.75,308.75,34,2,33,1.0,3.0,0.37989798
-29.75,309.25,35,1,35,1.0,3.0,0.50030196
-29.25,299.75,34,2,33,1.0,3.0,0.6527352
-29.25,300.25,35,1,35,1.0,3.0,0.46840137
-29.25,300.75,34,2,33,1.0,3.0,0.60578126
-29.25,301.25,34,2,33,1.0,3.0,0.58575106
-29.25,301.75,34,2,33,1.0,3.0,0.5748019
-29.25,302.25,35,1,35,1.0,3.0,0.545852
-29.25,302.75,34,2,33,1.0,3.0,0.53386134
-29.25,303.25,35,1,35,1.0,3.0,0.4955314
-29.25,303.75,35,1,35,1.0,3.0,0.36978433
-29.25,304.25,35,1,35,1.0,3.0,0.41982478
-29.25,304.75,36,0,36,1.0,3.0,0.30785078
-29.25,305.25,34,2,33,1.0,3.0,0.38639998
-29.25,305.75,35,1,35,1.0,3.0,0.6145559
-29.25,306.25,36,0,36,1.0,3.0,0.44533566
-29.25,306.75,35,1,35,1.0,3.0,0.51237917
-29.25,307.25,35,1,35,1.0,3.0,0.5567468
-29.25,307.75,34,2,33,1.0,3.0,0.47794074
-29.25,308.25,35,1,35,1.0,3.0,0.6114292
-29.25,309.75,36,0,36,1.0,3.0,0.67239857
-28.75,300.25,34,2,33,1.0,3.0,0.414168
-28.75,300.75,34,2,33,1.0,3.0,0.6639494
-28.75,301.25,34,2,33,1.0,3.0,0.6109551
-28.75,301.75,34,2,33,1.0,3.0,0.5520515
-28.75,302.25,34,2,33,1.0,3.0,0.5267263
-28.75,302.75,34,2,33,1.0,3.0,0.5652559
-28.75,303.25,34,2,33,1.0,3.0,0.6311033
-28.75,303.75,35,1,35,1.0,3.0,0.50781983
-28.75,304.25,35,1,35,1.0,3.0,0.46821895
-28.75,304.75,35,1,35,1.0,3.0,0.42484728
-28.75,305.25,35,1,35,1.0,3.0,0.545768
-28.75,305.75,35,1,35,1.0,3.0,0.59800047
-28.75,306.25,34,2,33,1.0,3.0,0.54879165
-28.75,306.75,35,1,35,1.0,3.0,0.49886554
-28.75,307.25,35,1,35,1.0,3.0,0.5425568
-28.75,307.75,35,1,35,1.0,3.0,0.5614564
-28.75,308.25,34,2,33,1.0,3.0,0.45931146
-28.75,309.75,35,1,35,1.0,3.0,0.50291485
-28.75,310.25,35,1,35,1.0,3.0,0.72461677
-28.25,300.75,34,2,33,1.0,3.0,0.8510327
-28.25,301.25,34,2,33,1.0,3.0,0.69075423
-28.25,301.75,34,2,33,1.0,3.0,0.7454008
-28.25,302.25,34,2,33,1.0,3.0,0.69589657
-28.25,303.25,34,2,33,1.0,3.0,0.667787
-28.25,303.75,34,2,33,1.0,3.0,0.87325686
-28.25,304.25,35,1,35,1.0,3.0,0.41317186
-28.25,304.75,35,1,35,1.0,3.0,0.38788822
-28.25,305.25,35,1,35,1.0,3.0,0.56867796
-28.25,305.75,35,1,35,1.0,3.0,0.5133941
-28.25,306.25,35,1,35,1.0,3.0,0.63980293
-28.25,306.75,35,1,35,1.0,3.0,0.6241181
-28.25,307.25,35,1,35,1.0,3.0,0.5496375
-28.25,307.75,35,1,35,1.0,3.0,0.515673
-28.25,308.25,35,1,35,1.0,3.0,0.45060202
-28.25,309.25,34,2,33,1.0,3.0,0.35124668
-28.25,310.25,34,2,33,1.0,3.0,0.4893069
-28.25,310.75,35,1,35,1.0,3.0,0.46952403
-27.75,300.75,34,2,33,1.0,3.0,1.1390437
-27.75,301.25,35,1,35,1.0,3.0,0.76199794
-27.75,301.75,34,2,33,1.0,3.0,0.749557
-27.75,302.25,34,2,33,1.0,3.0,0.7196768
-27.75,302.75,35,1,35,1.0,3.0,0.77591103
-27.75,303.25,34,2,33,1.0,3.0,0.6555815
-27.75,303.75,34,2,33,1.0,3.0,0.8524559
-27.75,304.25,34,2,33,1.0,3.0,0.94383174
-27.75,304.75,34,2,33,1.0,3.0,0.7925123
-27.75,305.25,35,1,35,1.0,3.0,0.7225099
-27.75,305.75,35,1,35,1.0,3.0,0.48617283
-27.75,306.25,35,1,35,1.0,3.0,0.5089714
-27.75,306.75,35,1,35,1.0,3.0,0.4984937
-27.75,307.25,35,1,35,1.0,3.0,0.5233682
-27.75,307.75,35,1,35,1.0,3.0,0.54328036
-27.75,308.25,35,1,35,1.0,3.0,0.582764
-27.75,308.75,35,1,35,1.0,3.0,0.4531975
-27.75,309.25,35,1,35,1.0,3.0,0.60113555
-27.75,309.75,34,2,33,1.0,3.0,0.31386527
-27.75,310.25,35,1,35,1.0,3.0,0.44907168
-27.75,310.75,35,1,35,1.0,3.0,0.43098488
-27.25,298.75,34,2,33,1.0,3.0,0.65238786
-27.25,299.25,34,2,33,1.0,3.0,0.74803215
-27.25,301.25,34,2,33,1.0,3.0,0.88330454
-27.25,302.25,34,2,33,1.0,3.0,0.71022993
-27.25,302.75,35,1,35,1.0,3.0,0.89938277
-27.25,303.25,34,2,33,1.0,3.0,0.7447393
-27.25,303.75,34,2,33,1.0,3.0,0.70350206
-27.25,304.25,35,1,35,1.0,3.0,0.7832756
-27.25,305.25,34,2,33,1.0,3.0,0.9011838
-27.25,305.75,35,1,35,1.0,3.0,0.55894494
-27.25,306.25,35,1,35,1.0,3.0,0.48039922
-27.25,306.75,35,1,35,1.0,3.0,0.45151308
-27.25,307.25,35,1,35,1.0,3.0,0.44213474
-27.25,307.75,35,1,35,1.0,3.0,0.635882
-27.25,308.25,35,1,35,1.0,3.0,0.54412216
-27.25,308.75,35,1,35,1.0,3.0,0.5070998
-27.25,309.25,34,2,33,1.0,3.0,0.34883234
-27.25,309.75,35,1,35,1.0,3.0,0.33771753
-27.25,310.25,34,2,33,1.0,3.0,0.2839654
-27.25,310.75,35,1,35,1.0,3.0,0.57517856
-26.75,299.25,34,2,33,1.0,3.0,0.9034072
-26.75,299.75,34,2,33,1.0,3.0,0.8279097
-26.75,301.25,34,2,33,1.0,3.0,0.87702084
-26.75,301.75,34,2,33,1.0,3.0,0.9897717
-26.75,302.25,34,2,33,1.0,3.0,0.5230747
-26.75,302.75,34,2,33,1.0,3.0,0.48477906
-26.75,303.25,34,2,33,1.0,3.0,0.60451156
-26.75,303.75,34,2,33,1.0,3.0,0.5493706
-26.75,304.25,34,2,33,1.0,3.0,0.50607866
-26.75,304.75,35,1,35,1.0,3.0,0.55263245
-26.75,305.25,34,2,33,1.0,3.0,0.67052543
-26.75,305.75,34,2,33,1.0,3.0,0.5837151
-26.75,306.25,35,1,35,1.0,3.0,0.6380961
-26.75,306.75,35,1,35,1.0,3.0,0.53042823
-26.75,307.25,35,1,35,1.0,3.0,0.57021576
-26.75,307.75,35,1,35,1.0,3.0,0.44124016
-26.75,308.25,34,2,33,1.0,3.0,0.41711617
-26.75,308.75,34,2,33,1.0,3.0,0.42169815
-26.75,309.25,35,1,35,1.0,3.0,0.4984167
-26.75,309.75,35,1,35,1.0,3.0,0.46054152
-26.75,310.25,34,2,33,1.0,3.0,0.4178694
-26.75,310.75,35,1,35,1.0,3.0,0.5836484
-26.25,301.25,34,2,33,1.0,3.0,0.78499097
-26.25,301.75,34,2,33,1.0,3.0,0.89520836
-26.25,302.25,34,2,33,1.0,3.0,0.54036576
-26.25,302.75,34,2,33,1.0,3.0,0.5965213
-26.25,303.25,34,2,33,1.0,3.0,0.62469643
-26.25,303.75,35,1,35,1.0,3.0,0.6364387
-26.25,304.25,34,2,33,1.0,3.0,0.66750443
-26.25,304.75,35,1,35,1.0,3.0,0.6677393
-26.25,305.25,34,2,33,1.0,3.0,0.6281496
-26.25,306.25,35,1,35,1.0,3.0,0.7986016
-26.25,306.75,35,1,35,1.0,3.0,0.5333528
-26.25,307.25,35,1,35,1.0,3.0,0.50101364
