lat,lon,años_validos,gap,longest_run,cluster_raw,cluster,std
23.75,80.25,36,0,36,1.0,3.0,0.17036204
23.75,80.75,36,0,36,1.0,3.0,0.17174134
23.75,81.25,36,0,36,1.0,3.0,0.18761681
23.75,81.75,36,0,36,1.0,3.0,0.18326831
23.75,82.75,36,0,36,1.0,3.0,0.27777627
23.75,92.25,36,0,36,1.0,3.0,0.47062206
23.75,92.75,36,0,36,1.0,3.0,0.4653653
23.75,93.25,36,0,36,1.0,3.0,0.49174845
23.75,261.75,36,0,36,1.0,3.0,0.3818156
24.25,72.75,36,0,36,1.0,3.0,0.22868611
24.25,73.25,36,0,36,1.0,3.0,0.28363308
24.25,73.75,36,0,36,1.0,3.0,0.15205362
24.25,74.25,36,0,36,1.0,3.0,0.22092123
24.25,74.75,36,0,36,1.0,3.0,0.22806762
24.25,75.25,36,0,36,1.0,3.0,0.20807157
24.25,75.75,36,0,36,1.0,3.0,0.19395566
24.25,76.25,36,0,36,1.0,3.0,0.19282229
24.25,76.75,36,0,36,1.0,3.0,0.16398327
24.25,77.25,36,0,36,1.0,3.0,0.16274461
24.25,77.75,36,0,36,1.0,3.0,0.13298474
24.25,78.25,36,0,36,1.0,3.0,0.12945746
24.25,78.75,36,0,36,1.0,3.0,0.17166466
24.25,79.25,36,0,36,1.0,3.0,0.17757514
24.25,79.75,36,0,36,1.0,3.0,0.1333389
24.25,80.25,36,0,36,1.0,3.0,0.17144603
24.25,80.75,36,0,36,1.0,3.0,0.15337734
24.25,81.25,36,0,36,1.0,3.0,0.13589133
24.25,81.75,36,0,36,1.0,3.0,0.14981389
24.25,82.25,36,0,36,1.0,3.0,0.18679315
24.25,82.75,36,0,36,1.0,3.0,0.1736509
24.25,92.25,36,0,36,1.0,3.0,0.47220245
24.25,92.75,36,0,36,1.0,3.0,0.4778002
24.25,261.75,36,0,36,1.0,3.0,0.41336024
24.75,73.25,36,0,36,1.0,3.0,0.27510497
24.75,74.25,36,0,36,1.0,3.0,0.14688893
24.75,74.75,36,0,36,1.0,3.0,0.16929658
24.75,75.25,36,0,36,1.0,3.0,0.17706639
24.75,75.75,36,0,36,1.0,3.0,0.1539705
24.75,76.25,36,0,36,1.0,3.0,0.15693766
24.75,76.75,36,0,36,1.0,3.0,0.18015854
24.75,77.25,36,0,36,1.0,3.0,0.18320775
24.75,78.25,36,0,36,1.0,3.0,0.16323563
24.75,78.75,36,0,36,1.0,3.0,0.158375
24.75,79.25,36,0,36,1.0,3.0,0.18187018
24.75,79.75,36,0,36,1.0,3.0,0.16987216
24.75,80.25,36,0,36,1.0,3.0,0.15673496
24.75,80.75,36,0,36,1.0,3.0,0.15276061
24.75,81.25,36,0,36,1.0,3.0,0.14038262
24.75,81.75,36,0,36,1.0,3.0,0.13476953
24.75,82.25,36,0,36,1.0,3.0,0.15079261
24.75,82.75,36,0,36,1.0,3.0,0.2014223
24.75,92.75,36,0,36,1.0,3.0,0.3613475
25.25,73.25,36,0,36,1.0,3.0,0.2703928
25.25,73.75,36,0,36,1.0,3.0,0.24029085
25.25,74.25,36,0,36,1.0,3.0,0.16118352
25.25,74.75,36,0,36,1.0,3.0,0.20646414
25.25,75.25,36,0,36,1.0,3.0,0.13759959
25.25,75.75,36,0,36,1.0,3.0,0.1719685
25.25,76.25,36,0,36,1.0,3.0,0.18528743
25.25,76.75,36,0,36,1.0,3.0,0.15825976
25.25,77.25,36,0,36,1.0,3.0,0.20118159
25.25,77.75,36,0,36,1.0,3.0,0.17823894
25.25,78.25,36,0,36,1.0,3.0,0.1734967
25.25,78.75,36,0,36,1.0,3.0,0.1607882
25.25,80.75,36,0,36,1.0,3.0,0.16337286
25.25,81.25,36,0,36,1.0,3.0,0.18276046
25.25,81.75,36,0,36,1.0,3.0,0.16660266
25.25,82.25,36,0,36,1.0,3.0,0.14404982
25.25,82.75,36,0,36,1.0,3.0,0.16151448
25.25,83.25,36,0,36,1.0,3.0,0.14012757
25.25,83.75,36,0,36,1.0,3.0,0.19253637
25.25,84.25,36,0,36,1.0,3.0,0.20803258
25.25,84.75,36,0,36,1.0,3.0,0.1944474
25.25,85.25,36,0,36,1.0,3.0,0.2057529
25.25,85.75,36,0,36,1.0,3.0,0.16860233
25.25,86.25,36,0,36,1.0,3.0,0.15507783
25.25,86.75,36,0,36,1.0,3.0,0.18944554
25.25,87.25,36,0,36,1.0,3.0,0.2944538
25.25,91.75,36,0,36,1.0,3.0,0.40011016
25.25,92.25,36,0,36,1.0,3.0,0.37457925
25.25,252.25,36,0,36,1.0,3.0,0.15402573
25.25,261.75,36,0,36,1.0,3.0,0.2767077
25.75,73.75,36,0,36,1.0,3.0,0.21821348
25.75,74.25,36,0,36,1.0,3.0,0.15017597
25.75,74.75,36,0,36,1.0,3.0,0.13360256
25.75,75.25,36,0,36,1.0,3.0,0.15557294
25.75,75.75,36,0,36,1.0,3.0,0.14324595
25.75,76.25,36,0,36,1.0,3.0,0.17917332
25.75,76.75,36,0,36,1.0,3.0,0.20374204
25.75,77.25,36,0,36,1.0,3.0,0.2699688
25.75,77.75,36,0,36,1.0,3.0,0.23349199
