lat,lon,años_validos,gap,longest_run,cluster_raw,cluster,std
-32.25,25.75,34,2,33,0.0,3.0,0.46295115
-32.25,26.25,34,2,33,0.0,3.0,0.80335087
-32.25,27.25,34,2,33,0.0,3.0,0.8567491
-32.25,144.75,34,2,33,0.0,3.0,0.34194246
-32.25,145.25,34,2,33,0.0,3.0,0.5799139
-32.25,146.25,34,2,33,0.0,3.0,0.5543746
-32.25,150.25,35,1,35,0.0,3.0,1.4702451
-32.25,150.75,35,1,35,0.0,3.0,2.7082276
-32.25,151.25,35,1,35,0.0,3.0,2.7833946
-32.25,293.75,34,2,33,0.0,3.0,0.5143334
-32.25,294.25,34,2,33,0.0,3.0,0.40610918
-32.25,294.75,34,2,33,0.0,3.0,0.4568721
-32.25,295.25,35,1,35,0.0,3.0,0.59757715
-32.25,295.75,34,2,33,0.0,3.0,0.7768682
-32.25,296.25,34,2,33,0.0,3.0,0.72076267
-32.25,296.75,35,1,35,0.0,3.0,0.7982569
-32.25,297.25,34,2,33,0.0,3.0,0.7929685
-32.25,297.75,35,1,35,0.0,3.0,0.80229336
-32.25,298.25,34,2,33,0.0,3.0,0.8267393
-32.25,298.75,35,1,35,0.0,3.0,0.85039496
-32.25,299.25,34,2,33,0.0,3.0,0.7168764
-32.25,299.75,34,2,33,0.0,3.0,0.7480183
-32.25,300.25,35,1,35,0.0,3.0,0.76843566
-32.25,300.75,35,1,35,0.0,3.0,0.7391749
-32.25,301.25,34,2,33,0.0,3.0,0.8268769
-32.25,301.75,34,2,33,0.0,3.0,0.64599943
-32.25,302.25,34,2,33,0.0,3.0,0.77060825
-32.25,302.75,34,2,33,0.0,3.0,0.8735263
-32.25,304.25,34,2,33,0.0,3.0,0.7884773
-32.25,304.75,34,2,33,0.0,3.0,0.76186305
-32.25,305.25,34,2,33,0.0,3.0,0.72401494
-32.25,305.75,34,2,33,0.0,3.0,0.5641742
-32.25,306.25,35,1,35,0.0,3.0,0.6061091
-32.25,306.75,35,1,35,0.0,3.0,0.49760613
-32.25,307.25,35,1,35,0.0,3.0,0.44675922
-31.75,25.25,35,1,35,0.0,3.0,0.5245699
-31.75,25.75,34,2,33,0.0,3.0,0.4874458
-31.75,26.75,35,1,35,0.0,3.0,0.7051638
-31.75,27.75,34,2,33,0.0,3.0,0.9476464
-31.75,145.25,34,2,33,0.0,3.0,0.30893835
-31.75,145.75,35,1,35,0.0,3.0,0.48505688
-31.75,146.25,35,1,35,0.0,3.0,2.4869778
-31.75,149.75,35,1,35,0.0,3.0,1.4675881
-31.75,150.25,35,1,35,0.0,3.0,1.7492316
-31.75,150.75,35,1,35,0.0,3.0,1.3785232
-31.75,151.25,35,1,35,0.0,3.0,2.151625
-31.75,288.75,34,2,33,0.0,3.0,0.7622412
-31.75,294.25,35,1,35,0.0,3.0,0.5252529
-31.75,294.75,34,2,33,0.0,3.0,0.44455692
-31.75,295.25,34,2,33,0.0,3.0,0.32175153
-31.75,295.75,35,1,35,0.0,3.0,0.7025595
-31.75,296.25,34,2,33,0.0,3.0,0.7154148
-31.75,296.75,34,2,33,0.0,3.0,0.8226361
-31.75,297.25,34,2,33,0.0,3.0,0.7463792
-31.75,297.75,34,2,33,0.0,3.0,0.7946983
-31.75,298.25,34,2,33,0.0,3.0,0.93766826
-31.75,298.75,35,1,35,0.0,3.0,0.9483686
-31.75,299.25,34,2,33,0.0,3.0,0.6859487
-31.75,299.75,35,1,35,0.0,3.0,0.81420857
-31.75,300.25,34,2,33,0.0,3.0,0.82572365
-31.75,300.75,34,2,33,0.0,3.0,0.83766365
-31.75,301.25,34,2,33,0.0,3.0,0.859281
-31.75,302.25,34,2,33,0.0,3.0,0.7996655
-31.75,302.75,34,2,33,0.0,3.0,0.8010714
-31.75,303.75,34,2,33,0.0,3.0,0.8271649
-31.75,304.25,34,2,33,0.0,3.0,0.81147325
-31.75,304.75,34,2,33,0.0,3.0,0.8756878
-31.75,305.25,35,1,35,0.0,3.0,0.7008475
-31.75,306.25,35,1,35,0.0,3.0,0.65014344
-31.75,306.75,35,1,35,0.0,3.0,0.57533044
-31.75,307.25,35,1,35,0.0,3.0,0.48452994
-31.75,307.75,35,1,35,0.0,3.0,0.5255239
-31.25,27.75,34,2,33,0.0,3.0,0.8720401
-31.25,28.25,34,2,33,0.0,3.0,0.94542783
-31.25,145.25,35,1,35,0.0,3.0,0.73362046
-31.25,145.75,36,0,36,0.0,3.0,2.0852132
-31.25,146.25,34,2,33,0.0,3.0,0.57311374
